OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,BsmtFinSF1,1stFlrSF,GarageCars,GarageArea,LotArea,TotRmsAbvGrd,Age,Neighborhood,YearRemodAdd,MasVnrArea,BsmtUnfSF,FullBath,LotFrontage,WoodDeckSF,GarageYrBlt,GarageType
5,965,828,0,641,965,1,300,7800,6,41,SawyerW,1965,0.0,187,1,60.0,421,1979.0,Detchd
5,768,768,0,660,768,1,396,7200,5,37,CollgCr,2003,0.0,108,1,60.0,192,1974.0,Detchd
5,1968,784,800,562,1168,2,530,11075,7,39,Mitchel,1969,232.0,29,2,69.0,305,1969.0,Attchd
6,980,945,0,945,980,0,0,9400,4,31,Edwards,1975,250.0,0,2,35.0,0,1980.0,missing
6,1958,979,979,484,979,2,492,7136,8,61,Crawfor,1950,423.0,495,2,82.0,0,1946.0,Attchd
6,1229,561,668,285,561,2,462,1300,5,29,Blueste,1980,0.0,276,1,24.0,150,1980.0,Attchd
5,1057,1057,0,417,1057,2,576,7420,6,45,Sawyer,1962,0.0,640,1,70.0,0,1977.0,Detchd
7,1337,1337,0,699,1337,2,531,8450,6,4,CollgCr,2003,0.0,638,2,65.0,0,2003.0,Attchd
7,1416,696,720,604,696,2,484,2572,6,11,Somerst,1999,0.0,92,2,24.0,0,1999.0,Detchd
5,858,858,0,696,858,0,0,7207,4,52,BrkSide,2008,0.0,162,1,50.0,117,1980.0,missing
6,2872,1330,1330,896,1542,2,619,12227,11,31,NWAmes,1995,424.0,434,2,69.0,550,1977.0,Attchd
6,1548,804,744,556,804,2,440,2308,7,31,NPkVill,1976,0.0,248,2,24.0,48,1976.0,Detchd
9,1800,1800,0,0,1800,2,702,11923,7,2,CollgCr,2007,0.0,1800,2,122.0,288,2007.0,Attchd
7,1894,817,1070,624,824,2,510,11316,8,8,Timber,2003,44.0,193,2,80.0,0,2002.0,BuiltIn
6,1484,783,701,0,783,2,393,10237,8,2,Gilbert,2007,0.0,783,2,65.0,0,2005.0,Attchd
5,1308,728,332,428,976,1,256,9600,7,69,Crawfor,1950,0.0,300,1,130.0,0,1940.0,Detchd
5,1098,1098,0,902,1098,1,260,7390,6,53,NAmes,1955,151.0,196,1,69.0,0,1955.0,Attchd
3,968,600,368,0,600,0,0,5925,6,99,OldTown,1950,0.0,600,1,50.0,0,1980.0,missing
6,1095,588,0,513,1095,1,264,10382,6,48,NAmes,1958,105.0,75,1,75.0,0,1958.0,Attchd
4,1192,720,472,0,720,0,0,10800,6,57,NAmes,1950,0.0,720,1,60.0,0,1980.0,missing
7,1626,764,862,567,764,2,474,2268,6,6,NridgHt,2004,106.0,197,2,36.0,0,2003.0,BuiltIn
6,918,918,0,0,918,1,264,7892,5,31,SawyerW,1979,0.0,918,2,55.0,28,1979.0,Attchd
7,1428,1428,0,0,1428,2,480,11639,6,1,Somerst,2008,0.0,1428,2,95.0,0,2007.0,Attchd
7,2019,728,883,0,1136,2,532,11414,8,99,BrkSide,1993,0.0,728,1,60.0,509,1997.0,Detchd
7,1382,673,709,641,673,2,490,2651,6,6,Somerst,2000,0.0,32,2,69.0,153,2000.0,Detchd
4,869,440,0,0,869,0,0,5900,4,83,BrkSide,1958,0.0,440,1,51.0,0,1980.0,missing
7,1241,1241,0,1106,1241,2,569,4274,4,1,Somerst,2007,0.0,135,1,35.0,0,2007.0,Attchd
4,894,894,0,552,894,2,400,9450,5,53,Edwards,1954,0.0,342,1,68.0,0,1999.0,Detchd
5,1121,1121,0,651,1121,2,480,8816,5,46,Sawyer,1963,0.0,470,1,80.0,0,1963.0,Detchd
7,999,944,0,867,999,2,588,12122,6,47,NAmes,2007,210.0,77,1,69.0,144,1961.0,Attchd
8,2612,1225,1336,854,1276,3,676,12203,8,11,NoRidge,1999,975.0,371,2,98.0,250,1998.0,Attchd
7,1266,1266,0,0,1266,2,388,3182,6,1,Blmngtn,2007,16.0,1266,2,43.0,100,2007.0,Attchd
8,2290,1128,1141,0,1149,2,779,11250,9,6,CollgCr,2002,0.0,1128,2,69.0,0,2002.0,Attchd
5,1734,0,432,0,1302,2,539,10125,8,32,Mitchel,1977,0.0,0,2,75.0,0,1977.0,Attchd
5,1164,1164,0,1040,1164,1,240,10880,5,58,Edwards,1950,0.0,124,1,68.0,0,1950.0,Detchd
6,1635,485,634,0,1001,1,255,5310,5,96,OldTown,2003,0.0,485,1,59.0,394,1950.0,Attchd
9,1940,1930,0,1646,1940,3,606,10159,8,1,NridgHt,2010,450.0,284,2,83.0,168,2010.0,Attchd
6,2030,848,912,156,1118,2,551,12046,8,31,NWAmes,1976,298.0,692,2,69.0,0,1976.0,Attchd
7,1576,770,798,0,778,2,614,8125,6,0,Somerst,2006,0.0,770,2,65.0,0,2006.0,Attchd
8,2392,1396,985,1074,1407,3,870,9452,7,9,NoRidge,1998,423.0,322,2,82.0,0,1997.0,Attchd
8,1742,916,826,216,916,2,424,17671,8,127,OldTown,1986,0.0,700,1,121.0,0,1925.0,Attchd
6,1851,822,831,536,1020,2,440,9760,7,43,NAmes,1993,340.0,169,2,80.0,239,1964.0,Attchd
6,1500,750,750,0,750,2,564,8846,6,1,CollgCr,2006,0.0,750,2,68.0,0,2005.0,Attchd
10,1718,1700,0,1172,1718,3,786,12456,7,3,NridgHt,2007,230.0,528,2,96.0,216,2008.0,Attchd
4,1230,747,456,384,774,1,305,4712,5,60,BrkSide,1950,0.0,363,1,51.0,0,1946.0,Detchd
5,1050,1050,0,915,1050,1,368,10659,6,45,NAmes,1961,0.0,135,1,69.0,0,1961.0,Attchd
6,1442,1442,0,0,1442,2,615,11717,6,39,NWAmes,1970,571.0,1442,2,69.0,371,1970.0,Attchd
3,1077,1007,0,0,1077,1,210,9786,6,84,IDOTRR,1950,0.0,1007,1,60.0,0,1922.0,Detchd
7,1208,1187,0,686,1208,2,632,6762,6,4,CollgCr,2006,24.0,501,2,64.0,105,2006.0,Attchd
3,944,0,0,0,944,2,528,10206,4,57,Edwards,1952,0.0,0,1,74.0,0,1956.0,Detchd
5,691,691,0,0,691,1,216,5400,4,87,OldTown,1950,0.0,691,1,60.0,0,1920.0,Detchd
8,1574,1574,0,24,1574,3,824,11957,7,2,Somerst,2006,53.0,1550,2,75.0,144,2006.0,Attchd
5,1680,1680,0,0,1680,2,528,11500,8,31,NWAmes,1976,164.0,1680,2,69.0,0,1976.0,Detchd
7,1504,1346,0,16,1504,2,457,3182,7,4,Blmngtn,2006,16.0,1330,2,43.0,156,2005.0,Attchd
5,985,985,0,595,985,1,328,8385,6,31,CollgCr,1977,220.0,390,2,65.0,210,1977.0,Attchd
6,1657,1657,0,1237,1657,2,484,12155,7,37,NAmes,1970,0.0,420,2,69.0,0,1970.0,Attchd
4,1092,546,546,273,546,1,286,2217,6,39,MeadowV,1970,0.0,0,1,21.0,238,1970.0,Attchd
7,1710,1710,0,0,1710,2,550,12118,7,5,Mitchel,2005,108.0,1710,2,43.0,100,2004.0,Attchd
5,1522,1008,0,0,1008,0,0,6000,7,80,SWISU,1950,0.0,1008,2,60.0,0,1980.0,missing
5,1271,720,551,0,720,1,312,21286,7,60,Sawyer,1950,0.0,720,2,115.0,0,1948.0,Attchd
5,1664,0,0,0,1664,0,0,9825,8,45,Edwards,1965,0.0,0,2,75.0,0,1980.0,missing
6,1502,602,602,0,900,1,180,10592,7,84,Crawfor,1996,0.0,602,1,55.0,96,1923.0,Detchd
5,1022,1022,0,247,1022,1,280,7200,4,99,OldTown,2006,0.0,310,1,60.0,0,1956.0,Detchd
6,1082,1082,0,336,1082,1,240,11664,5,59,NAmes,1950,206.0,746,1,60.0,0,1948.0,Detchd
8,1665,810,855,643,810,2,528,8400,6,8,NWAmes,2001,0.0,167,2,70.0,0,2001.0,Attchd
7,1504,1504,0,690,1504,2,478,11883,6,13,CollgCr,1996,196.0,814,2,73.0,115,1996.0,Attchd
8,1360,1220,0,1036,1360,2,565,5814,4,25,StoneBr,1984,0.0,184,1,69.0,63,1984.0,Attchd
7,1472,384,670,0,802,2,402,10784,7,16,Gilbert,1992,76.0,384,2,69.0,164,1991.0,Attchd
7,1506,1362,0,16,1506,2,440,3013,6,1,Blmngtn,2005,145.0,1346,2,43.0,142,2005.0,Attchd
4,1132,1132,0,1024,1132,2,451,7024,5,3,Edwards,2005,0.0,108,1,60.0,252,2005.0,Attchd
7,1220,1199,0,684,1220,2,632,7406,6,0,CollgCr,2006,84.0,515,2,64.0,105,2006.0,Attchd
5,1248,912,336,324,912,1,160,9439,6,77,OldTown,1950,0.0,588,1,52.0,0,1957.0,Detchd
7,1504,1346,0,16,1504,2,437,3182,7,3,Blmngtn,2006,14.0,1330,2,43.0,156,2005.0,Attchd
8,2898,1565,0,1165,2898,2,665,15498,10,32,Timber,1976,0.0,0,2,69.0,0,1976.0,Attchd
5,882,882,0,138,882,2,461,7700,5,35,CollgCr,1972,0.0,276,1,70.0,96,1980.0,Detchd
5,1264,1268,0,697,1264,2,461,9300,6,50,NAmes,1960,324.0,571,1,73.0,0,1960.0,Attchd
8,1646,1638,0,1513,1646,3,800,9520,7,1,Timber,2008,338.0,125,2,71.0,192,2008.0,Attchd
5,1376,768,408,368,968,1,240,9492,6,66,NAmes,1950,0.0,359,1,79.0,0,1941.0,Attchd
6,1218,672,546,317,672,1,264,1680,7,34,BrDale,1972,281.0,355,1,21.0,0,1972.0,Detchd
5,1928,686,980,0,948,0,0,7082,10,90,SWISU,1995,0.0,686,2,69.0,0,1980.0,missing
7,3082,824,998,523,1687,2,672,15863,12,89,SWISU,1970,0.0,301,2,102.0,136,1970.0,Basment
8,2520,1338,1168,1012,1352,3,796,14541,10,13,NoRidge,1993,0.0,326,2,69.0,209,1993.0,Attchd
7,1654,1654,0,986,1654,3,900,8125,6,4,CollgCr,2002,295.0,668,2,69.0,0,2002.0,Attchd
5,954,920,0,0,954,1,240,6305,5,69,Crawfor,1950,0.0,920,1,50.0,0,1938.0,Basment
4,845,0,0,0,845,1,290,11500,5,52,Edwards,1957,0.0,0,1,69.0,186,1957.0,Detchd
9,1620,1620,0,1022,1620,3,912,12898,6,2,Timber,2008,70.0,598,2,89.0,228,2008.0,Attchd
8,2263,1055,1208,0,1055,2,905,9240,7,7,CollgCr,2002,396.0,1055,2,69.0,0,2001.0,BuiltIn
4,1344,546,546,0,798,0,0,1533,6,39,MeadowV,2008,0.0,546,1,21.0,0,1980.0,missing
4,630,630,0,509,630,1,286,1477,3,39,MeadowV,1970,0.0,121,1,21.0,0,1970.0,Attchd
5,1803,1134,0,168,1803,2,484,13125,8,49,Sawyer,2000,67.0,284,2,88.0,0,1957.0,Attchd
6,1632,800,832,400,800,2,484,9130,7,42,NWAmes,2000,252.0,336,1,69.0,0,1966.0,Attchd
6,1306,1306,0,900,1306,2,624,5381,5,4,NridgHt,2005,135.0,406,2,34.0,170,2005.0,Attchd
7,2329,1475,797,1085,1532,2,514,11839,10,18,SawyerW,1990,99.0,390,2,86.0,192,1990.0,Attchd
8,2524,2524,0,1104,2524,2,542,9600,9,28,NWAmes,1981,0.0,1420,2,80.0,474,1981.0,Attchd
3,1733,0,0,0,1733,2,452,13680,8,54,Edwards,1955,0.0,0,2,69.0,0,1955.0,Attchd
9,2868,1992,876,240,1992,3,716,16056,11,1,StoneBr,2006,208.0,1752,3,85.0,214,2005.0,BuiltIn
5,990,990,0,686,990,2,672,9245,5,14,CollgCr,1995,0.0,304,1,57.0,0,1996.0,Detchd
5,1771,0,0,0,1771,2,336,21750,9,49,Mitchel,2006,75.0,0,1,100.0,0,1960.0,Attchd
4,930,0,0,0,930,1,308,11100,6,64,Edwards,2006,0.0,0,1,60.0,0,1946.0,Detchd
7,1302,1302,0,0,1302,2,436,8993,6,0,Gilbert,2007,0.0,1302,2,73.0,0,2007.0,Attchd
7,1316,1316,0,0,1316,2,440,11175,6,0,CollgCr,2007,0.0,1316,2,103.0,0,2007.0,Attchd
6,1977,816,850,442,1127,2,540,9500,9,43,NAmes,1978,272.0,374,1,100.0,0,1964.0,Attchd
5,1526,1216,0,383,1526,1,364,8562,7,53,Edwards,2002,145.0,833,1,68.0,116,1957.0,Basment
8,1989,1065,898,932,1091,2,586,11367,7,4,CollgCr,2002,210.0,133,2,90.0,199,2002.0,Attchd
6,1523,1193,0,644,1523,2,478,11361,7,32,NWAmes,1976,160.0,549,2,104.0,0,1976.0,Attchd
7,1364,1364,0,659,1364,2,484,7052,6,1,NridgHt,2005,240.0,705,2,43.0,192,2005.0,Attchd
7,1850,973,871,595,979,2,467,29959,7,15,NoRidge,1994,0.0,378,2,69.0,168,1994.0,BuiltIn
9,2184,1104,1054,936,1130,3,836,11308,10,1,NridgHt,2008,154.0,168,2,96.0,0,2008.0,Attchd
6,1991,854,895,297,1096,2,432,11275,7,75,Crawfor,1950,480.0,0,1,69.0,0,1977.0,Detchd
8,1338,1338,0,616,1338,2,582,4920,6,9,StoneBr,2001,0.0,722,2,41.0,0,2001.0,Attchd
3,894,894,0,0,894,3,1248,18000,6,73,IDOTRR,1950,0.0,894,1,120.0,0,1994.0,Detchd
5,2337,662,915,0,1422,2,560,13600,10,107,OldTown,1950,0.0,662,2,85.0,0,1945.0,Detchd
6,1103,1103,0,397,1103,2,440,6000,5,81,OldTown,1980,0.0,706,1,50.0,166,1976.0,Detchd
5,1154,1154,0,740,1154,2,480,11000,6,43,NAmes,1966,200.0,184,1,69.0,0,1966.0,Attchd
7,2260,1306,954,1201,1306,2,533,14000,7,14,ClearCr,1997,0.0,105,2,80.0,296,1996.0,Attchd
6,1571,799,772,0,799,2,380,7837,7,16,Gilbert,1994,0.0,799,2,59.0,0,1993.0,Attchd
6,1611,780,813,674,798,2,442,9760,7,44,NAmes,1964,360.0,0,1,80.0,328,1964.0,Attchd
6,2521,942,1230,837,1291,2,576,3964,10,33,MeadowV,1973,0.0,105,2,42.0,728,1973.0,Attchd
5,893,845,0,220,893,2,576,9600,4,58,NAmes,2003,0.0,625,1,60.0,0,1985.0,Detchd
5,1048,1048,0,586,1048,1,286,10152,6,51,NAmes,1956,120.0,462,1,72.0,0,1956.0,Attchd
6,1556,727,727,298,829,2,441,11700,8,41,NWAmes,1968,0.0,429,1,78.0,0,1968.0,Attchd
5,1456,810,454,0,1002,1,280,7585,7,58,Edwards,1950,0.0,810,1,50.0,0,1954.0,Detchd
6,1426,690,728,535,698,2,440,7950,6,32,Edwards,1977,140.0,155,1,75.0,252,1977.0,Attchd
7,1240,1240,0,0,1240,3,826,8556,5,1,CollgCr,2006,0.0,1240,2,74.0,140,2006.0,Attchd
7,1740,800,780,410,960,1,240,13125,6,67,Crawfor,1984,0.0,390,1,75.0,0,1940.0,Attchd
5,1466,796,370,626,1096,2,566,10800,7,70,OldTown,1989,0.0,170,2,60.0,436,1950.0,Attchd
5,1096,1096,0,75,1096,1,299,15870,6,37,NAmes,1969,0.0,230,1,69.0,240,1969.0,Attchd
6,848,848,0,662,848,2,420,4435,3,2,CollgCr,2004,169.0,186,1,37.0,140,2004.0,Attchd
5,990,990,0,495,990,1,299,8775,5,13,CollgCr,1994,0.0,495,1,65.0,0,1996.0,Attchd
6,1258,1258,0,656,1258,2,528,11040,5,37,NWAmes,2004,144.0,602,2,80.0,55,1971.0,Attchd
5,1040,1040,0,824,1040,1,308,7500,5,47,Sawyer,1963,0.0,216,1,75.0,0,1963.0,Attchd
7,1459,1459,0,0,1459,2,527,8749,6,5,CollgCr,2002,100.0,1459,2,70.0,192,2002.0,Attchd
6,1251,1251,0,553,1251,1,461,8800,6,42,NAmes,1964,425.0,698,1,80.0,0,1964.0,Attchd
6,1498,691,807,592,691,2,409,13031,6,11,Gilbert,1996,0.0,99,2,69.0,315,1995.0,Attchd
6,996,936,0,747,996,2,564,9069,5,18,SawyerW,1992,0.0,189,1,73.0,120,1992.0,Attchd
4,1092,546,546,334,546,1,286,1974,6,37,MeadowV,1973,0.0,212,1,69.0,120,1973.0,Attchd
8,1953,1082,871,0,1082,3,1043,10574,9,4,Somerst,2006,0.0,1082,2,85.0,160,2005.0,Attchd
7,1709,970,739,0,970,2,380,2522,7,2,Edwards,2004,50.0,970,2,24.0,0,2004.0,Detchd
8,1247,1247,0,1039,1247,2,550,3316,4,1,Somerst,2005,0.0,208,1,37.0,0,2005.0,Attchd
3,1040,0,0,0,1040,2,400,8544,6,59,NAmes,1950,0.0,0,2,60.0,0,1987.0,Detchd
7,1252,600,628,510,624,2,462,2160,4,9,Somerst,2000,212.0,90,2,24.0,0,1999.0,Detchd
6,1694,1181,304,423,1390,2,576,8400,7,83,SWISU,1950,0.0,758,2,60.0,342,1925.0,Detchd
5,1200,864,0,661,1200,2,884,9230,6,41,NAmes,1998,166.0,203,1,71.0,0,1977.0,Detchd
5,936,936,0,248,936,1,308,5868,4,54,NAmes,2000,0.0,448,1,74.0,0,1956.0,Attchd
6,1314,1314,0,24,1314,2,440,9317,6,1,CollgCr,2006,0.0,1290,2,78.0,0,2006.0,Attchd
6,1355,684,582,0,773,0,0,6882,7,93,IDOTRR,2006,0.0,684,1,60.0,136,1980.0,missing
8,1088,1074,0,0,1088,2,461,3696,5,21,StoneBr,1986,0.0,1074,1,69.0,0,1987.0,Attchd
4,1324,672,567,672,757,1,240,6000,6,73,BrkSide,1950,0.0,0,1,50.0,0,1936.0,Detchd
7,1601,1271,0,704,1601,2,478,11880,7,31,NWAmes,1978,206.0,567,2,82.0,0,1978.0,Attchd
2,438,290,0,290,438,1,246,8400,3,89,SWISU,1950,0.0,0,1,60.0,0,1930.0,Detchd
5,950,950,0,412,950,1,280,9758,5,36,NAmes,1971,0.0,251,1,61.0,0,1981.0,Detchd
5,1134,1010,0,588,1134,1,254,7000,6,47,NAmes,2002,45.0,422,1,70.0,0,1960.0,Attchd
6,1194,655,0,655,1194,2,539,8910,6,47,NAmes,1959,0.0,0,1,79.0,0,1954.0,BuiltIn
5,1302,630,672,0,630,2,440,2016,6,37,BrDale,1970,304.0,630,2,24.0,0,1970.0,Detchd
8,2622,1463,1122,1032,1500,2,712,12256,9,16,NoRidge,1995,362.0,431,2,98.0,186,1994.0,Attchd
7,1442,910,0,738,1442,2,719,10357,6,17,SawyerW,1991,0.0,172,2,114.0,0,1990.0,Attchd
7,2021,868,1134,0,887,2,422,23257,9,0,Gilbert,2006,0.0,868,2,168.0,0,2006.0,BuiltIn
6,1690,924,742,0,948,2,463,8063,7,7,Gilbert,2000,0.0,924,2,69.0,100,2000.0,Attchd
8,1836,1836,0,1039,1836,3,862,11362,7,5,NridgHt,2005,42.0,797,2,107.0,125,2004.0,Attchd
6,1658,773,885,219,773,2,431,8000,8,13,Gilbert,1996,0.0,554,2,69.0,224,1995.0,Attchd
7,1964,803,866,403,1098,2,483,10480,8,32,NWAmes,1976,660.0,400,2,80.0,0,1976.0,Attchd
5,816,816,0,708,816,1,308,7100,5,49,NAmes,1957,0.0,108,1,73.0,0,1957.0,Detchd
5,1008,1008,0,643,1008,1,240,8923,6,54,NAmes,2006,0.0,365,1,66.0,0,1953.0,Attchd
5,833,833,0,415,833,1,326,5400,4,52,OldTown,2000,0.0,418,1,90.0,0,1955.0,Detchd
8,1734,1734,0,1004,1734,3,928,12085,7,0,NridgHt,2007,328.0,730,2,93.0,0,2007.0,Attchd
8,1419,408,640,353,779,2,527,7750,7,7,Gilbert,2002,0.0,55,2,69.0,120,2002.0,BuiltIn
5,894,894,0,702,894,2,450,9764,5,41,Sawyer,2003,0.0,192,1,57.0,0,1967.0,Attchd
5,1601,533,580,0,1021,1,300,13825,6,50,Sawyer,1987,0.0,533,1,85.0,280,1958.0,BuiltIn
5,1040,1040,0,369,1040,1,286,7560,6,47,NAmes,1959,0.0,671,1,70.0,140,1959.0,Attchd
6,1012,1012,0,0,1012,1,308,8263,6,87,IDOTRR,1950,0.0,1012,1,59.0,0,1920.0,Detchd
7,1552,1552,0,24,1552,3,782,10084,7,1,CollgCr,2006,196.0,1528,2,84.0,144,2005.0,Attchd
4,960,672,0,0,960,1,288,8926,5,53,Edwards,1956,0.0,672,1,69.0,64,1956.0,Basment
5,698,698,0,0,698,0,0,9405,4,62,Edwards,2008,0.0,698,1,50.0,0,1980.0,missing
7,1482,384,670,0,812,2,392,9125,7,15,Gilbert,1992,170.0,384,2,69.0,100,1992.0,Attchd
4,1005,1005,0,0,1005,2,672,10434,5,54,NAmes,1955,0.0,1005,1,60.0,0,1977.0,Detchd
7,1555,1373,0,0,1555,3,660,3684,7,2,Blmngtn,2007,130.0,1373,2,53.0,143,2007.0,Attchd
7,1530,1530,0,1300,1530,3,630,14572,7,3,Gilbert,2004,0.0,230,2,182.0,144,2004.0,Attchd
7,1959,847,1112,0,847,2,434,11796,8,3,Gilbert,2005,0.0,847,2,59.0,100,2004.0,BuiltIn
5,936,936,0,936,936,2,672,7200,4,27,OldTown,1980,180.0,0,1,60.0,49,1980.0,Detchd
4,1981,1122,653,622,1328,2,576,7804,7,81,SWISU,1950,0.0,500,2,65.0,431,1981.0,Detchd
5,974,974,0,212,974,0,0,10712,5,16,Mitchel,1992,0.0,762,1,63.0,0,1980.0,missing
6,2210,1008,1032,0,1178,1,205,9900,8,127,OldTown,1950,0.0,1008,2,90.0,0,1930.0,Detchd
8,2020,1128,878,584,1142,2,466,9828,8,14,SawyerW,1995,0.0,544,2,80.0,0,1995.0,Attchd
6,1600,916,684,0,916,2,460,8773,7,10,Gilbert,1997,0.0,916,2,57.0,100,1997.0,Attchd
6,986,960,0,0,986,1,180,6180,5,81,BrkSide,1950,0.0,960,1,60.0,0,1926.0,Detchd
6,1252,1032,220,280,1032,1,288,9600,6,58,NAmes,1950,0.0,752,1,80.0,0,1950.0,Attchd
5,1020,780,240,0,780,0,0,6342,6,135,Sawyer,1996,0.0,780,1,54.0,0,1980.0,missing
6,1567,1567,0,1567,1567,2,714,9819,5,32,Mitchel,1977,0.0,0,2,69.0,264,1977.0,Attchd
5,1167,915,0,645,1167,2,495,8731,6,87,BrkSide,1950,0.0,270,1,98.0,0,1972.0,Detchd
5,952,952,0,852,952,2,840,7350,4,57,NAmes,1951,0.0,100,1,60.0,0,1988.0,Detchd
5,1868,780,780,381,1088,2,484,10304,9,33,NWAmes,1976,44.0,399,2,69.0,448,1976.0,Attchd
8,2828,1466,1362,1150,1466,3,1052,9965,11,1,CollgCr,2007,340.0,316,3,77.0,125,2006.0,BuiltIn
5,1006,1006,0,288,1006,0,0,9000,5,49,Sawyer,1959,0.0,718,1,69.0,0,1980.0,missing
4,924,672,252,348,672,1,280,12180,5,69,Edwards,1950,0.0,324,1,60.0,0,1941.0,Detchd
5,1576,1042,534,0,1042,1,225,6240,8,78,BrkSide,1950,0.0,1042,1,52.0,0,1928.0,Detchd
6,1298,1298,0,1258,1298,2,403,11200,5,21,SawyerW,1985,85.0,40,2,69.0,165,1985.0,Attchd
7,1564,704,704,275,860,1,234,12000,7,68,Crawfor,1950,0.0,429,1,75.0,0,1941.0,Attchd
7,1111,572,539,0,572,1,288,5700,5,82,OldTown,1950,0.0,572,1,69.0,0,1982.0,Detchd
7,1482,650,650,624,832,2,324,9000,7,89,OldTown,1988,0.0,26,1,50.0,0,1930.0,Detchd
6,932,932,0,0,932,1,306,8280,4,57,NAmes,1950,0.0,932,1,57.0,0,1950.0,Attchd
5,1466,1466,0,176,1466,2,528,17755,6,47,Edwards,1959,132.0,1290,1,134.0,0,1959.0,Attchd
6,1811,1073,0,296,1811,2,470,14115,6,50,Crawfor,2004,0.0,230,1,90.0,0,1956.0,Attchd
6,816,816,0,538,816,1,432,5890,5,78,IDOTRR,2007,0.0,278,1,69.0,0,2002.0,Detchd
7,1820,864,918,454,902,2,492,13700,8,43,NAmes,1988,288.0,410,1,69.0,60,1965.0,Attchd
5,1437,1437,0,1157,1437,2,528,10768,6,31,Veenker,2004,0.0,280,2,90.0,0,1976.0,Attchd
5,1265,1219,0,633,1265,2,502,9350,6,43,NAmes,1999,0.0,586,2,85.0,0,1965.0,Attchd
7,1314,1314,0,904,1314,2,626,5001,6,2,NridgHt,2008,166.0,410,2,34.0,172,2008.0,Attchd
8,1580,1580,0,0,1580,3,830,11932,7,1,Somerst,2008,186.0,1580,2,92.0,0,2008.0,Attchd
6,1876,901,933,442,943,2,540,9120,8,34,NWAmes,1974,270.0,459,2,76.0,0,1974.0,Attchd
6,1456,855,601,311,855,2,440,2280,7,32,NPkVill,1978,0.0,544,2,24.0,26,1978.0,Attchd
6,1640,1296,0,728,1640,2,924,14778,7,54,Crawfor,2006,72.0,568,1,69.0,108,1993.0,Detchd
5,894,894,0,492,894,2,450,8724,5,39,Sawyer,1968,0.0,402,1,109.0,0,1968.0,Attchd
4,1258,1198,0,1198,1258,2,400,12900,6,39,Sawyer,1969,0.0,0,0,60.0,120,1969.0,CarPort
5,1432,1360,0,680,1432,2,588,16157,5,29,Veenker,1978,0.0,289,1,69.0,168,1978.0,Attchd
7,1502,1502,0,0,1502,2,644,9541,7,0,NridgHt,2009,268.0,1502,2,79.0,0,2009.0,Attchd
8,1694,1694,0,0,1694,3,776,10475,7,2,CollgCr,2008,72.0,1694,2,64.0,160,2008.0,Attchd
6,1671,959,712,786,959,2,472,10852,7,6,Gilbert,2000,0.0,173,2,58.0,0,2000.0,Attchd
6,2108,1127,872,626,1236,2,540,13728,7,73,Edwards,1986,0.0,501,2,120.0,0,1935.0,Basment
10,3627,1930,1796,1387,1831,3,807,35760,10,11,NoRidge,1996,1378.0,543,3,118.0,361,1995.0,Attchd
6,1118,1096,0,522,1118,1,358,9880,6,31,Mitchel,1977,0.0,574,1,76.0,203,1977.0,Attchd
6,1261,1261,0,662,1261,2,433,9120,6,50,NAmes,1958,0.0,599,1,76.0,0,1958.0,Attchd
7,1250,625,625,0,625,2,625,4017,5,2,Somerst,2007,0.0,625,2,35.0,0,2006.0,Detchd
5,3086,1598,971,152,1636,0,0,18030,12,61,ClearCr,1994,0.0,977,3,138.0,122,1980.0,missing
6,2345,952,1175,503,1170,2,360,16560,9,74,Crawfor,1950,0.0,449,2,80.0,0,1932.0,Detchd
8,2872,1683,743,700,2129,2,541,10678,9,15,NoRidge,2000,337.0,983,2,85.0,0,1992.0,Attchd
5,923,876,0,658,923,1,264,6951,5,24,Mitchel,1985,0.0,218,1,37.0,362,1984.0,Attchd
6,1224,818,406,468,818,1,210,3950,5,83,OldTown,2004,0.0,350,1,69.0,0,1926.0,Detchd
5,1343,731,523,0,820,1,186,7681,7,88,Crawfor,1950,0.0,731,1,54.0,192,1921.0,Detchd
5,1124,0,0,0,1124,0,0,8335,5,52,Edwards,1954,0.0,0,1,77.0,0,1980.0,missing
7,2514,1216,1216,1216,1298,2,693,11170,8,16,Timber,1991,0.0,0,2,69.0,0,1990.0,Attchd
8,1652,1600,0,1480,1652,2,482,5587,5,0,Crawfor,2008,186.0,120,2,64.0,162,2008.0,Attchd
10,4476,2396,2065,2096,2411,3,813,15623,10,11,NoRidge,1996,0.0,300,3,160.0,171,1996.0,Attchd
5,1130,1120,0,821,1130,2,720,10800,5,86,OldTown,1950,0.0,299,1,60.0,229,1970.0,Detchd
5,1572,1572,0,1159,1572,3,995,35133,5,44,Timber,1963,226.0,413,1,50.0,0,1963.0,2Types
5,1221,784,272,392,949,1,392,9738,7,82,Edwards,1950,0.0,392,1,60.0,0,1965.0,Attchd
3,1699,978,685,440,1014,2,420,10615,7,109,OldTown,1970,0.0,538,2,107.0,0,1920.0,CarPort
8,1624,1624,0,1456,1624,3,757,12461,5,12,NoRidge,1995,0.0,168,2,89.0,0,1994.0,Attchd
7,1660,831,829,0,831,2,493,8935,7,7,CollgCr,2002,95.0,831,2,68.0,144,2002.0,Attchd
7,1804,994,776,0,1028,2,442,7500,7,11,Gilbert,1999,0.0,994,2,60.0,140,1999.0,Attchd
