OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,BsmtFinSF1,1stFlrSF,GarageCars,GarageArea,LotArea,TotRmsAbvGrd,Age,Neighborhood,YearRemodAdd,MasVnrArea,BsmtUnfSF,FullBath,LotFrontage,WoodDeckSF,GarageYrBlt,GarageType
7,1930,780.0,845,758.0,1085,2.0,481.0,11339,9,28,NWAmes,1979,549.0,22.0,2,61.0,192,1979.0,Attchd
6,1177,1153.0,0,781.0,1177,2.0,495.0,11850,6,23,NWAmes,1984,98.0,372.0,2,79.0,204,1984.0,Attchd
6,1353,1259.0,0,903.0,1353,2.0,478.0,10400,5,28,NWAmes,1999,253.0,356.0,2,80.0,240,1979.0,Attchd
6,1220,1625.0,0,492.0,1220,2.0,944.0,13001,6,36,NWAmes,1971,176.0,1012.0,2,128.0,0,1971.0,Attchd
7,1324,1228.0,0,624.0,1324,2.0,585.0,8991,5,31,NWAmes,1976,130.0,0.0,2,64.0,407,1976.0,Attchd
6,1877,1084.0,793,931.0,1084,2.0,488.0,8000,8,33,NWAmes,1974,0.0,0.0,2,80.0,0,1974.0,Attchd
5,1422,925.0,0,566.0,1422,2.0,576.0,9457,7,37,NAmes,1990,0.0,359.0,1,63.0,252,1988.0,Detchd
5,914,914.0,0,81.0,914,1.0,368.0,7920,5,37,NAmes,2002,32.0,214.0,1,66.0,120,1970.0,Attchd
4,914,914.0,0,314.0,914,1.0,270.0,17199,4,46,NAmes,1961,0.0,600.0,1,67.0,140,1961.0,Basment
6,1337,1337.0,0,0.0,1337,2.0,511.0,4113,5,6,NAmes,2001,0.0,1337.0,2,33.0,136,2001.0,Attchd
6,1337,1405.0,0,930.0,1337,2.0,522.0,10943,5,10,NAmes,1998,0.0,475.0,2,26.0,0,1997.0,Attchd
6,1092,525.0,567,312.0,525,1.0,264.0,2205,6,34,BrDale,1973,567.0,213.0,1,21.0,144,1973.0,Detchd
6,1218,672.0,546,0.0,672,1.0,264.0,2058,7,34,BrDale,1973,265.0,672.0,1,21.0,0,1973.0,Detchd
7,1055,1061.0,0,632.0,1055,1.0,319.0,2304,4,29,NPkVill,1978,0.0,423.0,2,24.0,108,1978.0,Attchd
5,988,988.0,0,725.0,988,1.0,360.0,7150,5,41,NAmes,1966,52.0,263.0,1,65.0,0,1974.0,Detchd
9,1816,1790.0,0,1151.0,1816,3.0,730.0,12469,7,1,NridgHt,2007,378.0,639.0,2,96.0,186,2007.0,Attchd
8,1694,1694.0,0,0.0,1694,3.0,856.0,11825,7,1,NridgHt,2007,302.0,1694.0,2,91.0,0,2006.0,Attchd
8,2122,2108.0,0,1518.0,2122,3.0,938.0,14333,7,0,NridgHt,2007,0.0,590.0,2,110.0,130,2007.0,Attchd
9,2656,1934.0,713,1304.0,1943,3.0,1040.0,13641,8,0,NridgHt,2007,456.0,630.0,2,107.0,268,2007.0,Attchd
8,2550,1108.0,1402,0.0,1148,3.0,670.0,13440,11,1,NridgHt,2007,190.0,1108.0,2,110.0,120,2006.0,BuiltIn
10,2046,1994.0,0,1430.0,2046,3.0,878.0,15431,7,2,NridgHt,2006,400.0,564.0,2,105.0,188,2005.0,Attchd
9,2552,2552.0,0,1812.0,2552,3.0,932.0,13891,8,0,NridgHt,2007,456.0,740.0,2,107.0,130,2007.0,Attchd
9,2758,1704.0,1036,0.0,1722,3.0,814.0,13654,9,2,NridgHt,2006,365.0,1704.0,2,118.0,282,2005.0,BuiltIn
10,2290,2320.0,0,1684.0,2290,3.0,1174.0,17169,7,0,NridgHt,2007,970.0,636.0,2,59.0,192,2007.0,Attchd
8,2152,1582.0,570,0.0,1582,2.0,728.0,16659,7,0,NridgHt,2008,0.0,1582.0,2,134.0,0,2007.0,Detchd
8,2100,918.0,1142,778.0,958,3.0,786.0,9709,8,0,NridgHt,2007,120.0,140.0,2,82.0,172,2007.0,BuiltIn
9,1802,1802.0,0,0.0,1802,3.0,843.0,13615,7,1,NridgHt,2006,510.0,1802.0,2,94.0,158,2006.0,Attchd
8,2956,1706.0,1238,0.0,1718,3.0,916.0,13069,11,3,NridgHt,2004,502.0,1706.0,2,99.0,194,2004.0,BuiltIn
8,2385,1317.0,1168,938.0,1217,3.0,818.0,14277,7,4,NridgHt,2003,280.0,379.0,2,110.0,192,2003.0,Attchd
8,1818,895.0,923,669.0,895,3.0,774.0,12568,8,0,NridgHt,2007,246.0,226.0,2,67.0,196,2007.0,Attchd
7,1614,1614.0,0,1178.0,1614,3.0,878.0,9926,7,2,NridgHt,2006,210.0,436.0,2,70.0,100,2005.0,Attchd
8,1721,1721.0,0,119.0,1721,2.0,554.0,9254,7,2,NridgHt,2005,210.0,1602.0,2,71.0,168,2005.0,Attchd
8,1828,1298.0,530,0.0,1298,3.0,876.0,10732,7,1,NridgHt,2007,0.0,1298.0,2,92.0,0,2006.0,BuiltIn
6,1302,1302.0,0,866.0,1302,2.0,631.0,3901,5,2,NridgHt,2006,182.0,436.0,1,34.0,110,2005.0,Attchd
6,1302,1302.0,0,1030.0,1302,2.0,631.0,3903,5,2,NridgHt,2006,182.0,272.0,1,34.0,110,2005.0,Attchd
6,1362,1362.0,0,762.0,1362,2.0,460.0,6289,6,2,NridgHt,2006,256.0,600.0,2,41.0,192,2005.0,Attchd
8,1554,1554.0,0,24.0,1554,2.0,627.0,4590,6,1,NridgHt,2006,108.0,1530.0,2,34.0,156,2006.0,Attchd
9,1577,1577.0,0,848.0,1577,2.0,564.0,7841,6,2,NridgHt,2005,394.0,729.0,2,48.0,203,2005.0,Attchd
8,1324,1324.0,0,24.0,1324,2.0,550.0,6240,6,1,NridgHt,2006,176.0,1300.0,2,48.0,0,2006.0,Attchd
7,1405,1405.0,0,1000.0,1405,2.0,478.0,3242,6,4,NridgHt,2003,235.0,405.0,2,48.0,136,2003.0,Attchd
6,1496,768.0,728,0.0,768,2.0,572.0,15810,7,0,Gilbert,2007,0.0,768.0,3,59.0,100,2007.0,Attchd
6,1536,768.0,768,0.0,768,2.0,400.0,10237,6,2,Gilbert,2006,0.0,768.0,2,65.0,100,2005.0,Attchd
7,1458,608.0,850,0.0,608,2.0,454.0,13204,6,1,Gilbert,2007,44.0,608.0,2,58.0,100,2007.0,BuiltIn
6,1495,738.0,757,0.0,738,2.0,440.0,8857,7,1,Gilbert,2006,0.0,738.0,2,62.0,100,2006.0,Attchd
6,1746,698.0,1048,0.0,698,3.0,350.0,9729,6,1,Gilbert,2007,0.0,698.0,2,63.0,0,2007.0,BuiltIn
6,1326,1326.0,0,918.0,1326,2.0,388.0,12216,6,2,Gilbert,2005,0.0,408.0,2,88.0,120,2005.0,Attchd
6,1504,752.0,752,0.0,752,2.0,440.0,8229,6,0,Gilbert,2007,22.0,752.0,2,72.0,100,2007.0,Attchd
7,1456,728.0,728,0.0,728,2.0,400.0,7713,7,0,Gilbert,2007,16.0,728.0,2,64.0,100,2007.0,Attchd
7,1258,1246.0,0,0.0,1258,2.0,462.0,7697,6,0,Gilbert,2007,0.0,1246.0,2,64.0,0,2007.0,Attchd
8,1589,1406.0,0,1084.0,1589,3.0,630.0,3621,7,4,Blmngtn,2003,72.0,322.0,2,67.0,143,2003.0,Attchd
7,1266,1266.0,0,0.0,1266,2.0,388.0,3710,6,0,Blmngtn,2007,16.0,1266.0,2,53.0,100,2007.0,Attchd
7,1119,835.0,0,779.0,1119,2.0,437.0,16219,5,3,Gilbert,2005,0.0,56.0,2,65.0,100,2004.0,Attchd
7,1374,384.0,630,192.0,744,2.0,400.0,11084,8,3,Gilbert,2004,0.0,192.0,2,87.0,100,2004.0,BuiltIn
7,1525,1510.0,0,0.0,1525,2.0,534.0,10936,6,1,Gilbert,2006,0.0,1510.0,2,59.0,100,2006.0,Attchd
7,1394,384.0,640,0.0,754,2.0,400.0,11950,7,4,Gilbert,2003,0.0,384.0,2,67.0,100,2003.0,BuiltIn
7,1948,847.0,1101,0.0,847,2.0,434.0,7875,8,4,Gilbert,2003,16.0,847.0,2,63.0,0,2003.0,BuiltIn
7,1995,854.0,1131,574.0,864,2.0,435.0,8740,8,5,Gilbert,2002,0.0,280.0,2,67.0,264,2002.0,BuiltIn
6,1690,915.0,750,520.0,940,2.0,442.0,9487,7,7,Gilbert,2000,0.0,395.0,2,58.0,0,2000.0,Attchd
6,1644,941.0,683,0.0,961,2.0,460.0,9649,7,8,Gilbert,2000,0.0,941.0,2,59.0,460,1999.0,Attchd
8,2551,1779.0,772,1181.0,1779,3.0,925.0,12191,8,10,NoRidge,1998,515.0,598.0,2,100.0,76,1998.0,Attchd
9,3078,1408.0,1407,672.0,1671,3.0,806.0,10557,9,9,NoRidge,1998,422.0,736.0,2,89.0,108,1998.0,Attchd
8,2582,1389.0,1171,1048.0,1411,3.0,758.0,11002,9,9,NoRidge,1999,0.0,341.0,2,74.0,286,1998.0,Attchd
7,2385,1066.0,1277,0.0,1108,3.0,600.0,10790,8,9,NoRidge,1998,275.0,1066.0,2,83.0,120,1998.0,BuiltIn
8,2202,1105.0,1097,335.0,1105,2.0,517.0,11762,9,15,NoRidge,1993,309.0,770.0,2,88.0,0,1992.0,Attchd
8,2538,1325.0,1203,1225.0,1335,3.0,933.0,9044,8,11,NoRidge,1997,526.0,100.0,2,82.0,198,1996.0,Attchd
7,1369,1369.0,0,0.0,1369,2.0,605.0,9910,5,0,Somerst,2007,0.0,1369.0,2,75.0,0,2007.0,Attchd
8,1542,1542.0,0,1220.0,1542,3.0,852.0,11830,6,0,Somerst,2007,164.0,322.0,2,91.0,168,2007.0,Attchd
8,1534,1524.0,0,28.0,1534,2.0,484.0,10612,7,1,Somerst,2006,248.0,1496.0,2,76.0,168,2006.0,Attchd
10,1966,1966.0,0,1572.0,1966,3.0,1092.0,12291,6,0,Somerst,2007,754.0,394.0,2,98.0,76,2007.0,Attchd
7,1528,1528.0,0,0.0,1528,2.0,480.0,9965,6,0,Somerst,2007,0.0,1528.0,3,85.0,0,2007.0,Attchd
8,1538,1538.0,0,769.0,1538,2.0,484.0,8847,7,2,Somerst,2005,148.0,769.0,2,74.0,146,2005.0,Attchd
7,1506,1494.0,0,778.0,1506,2.0,672.0,8251,7,2,Somerst,2006,143.0,716.0,2,70.0,192,2005.0,Attchd
7,1977,982.0,995,0.0,982,3.0,574.0,9605,7,1,Somerst,2006,0.0,982.0,2,70.0,240,2006.0,Attchd
8,1830,1302.0,528,0.0,1302,3.0,859.0,8778,7,1,Somerst,2006,0.0,1302.0,2,75.0,0,2006.0,BuiltIn
8,1338,1338.0,0,24.0,1338,2.0,598.0,8640,6,0,Somerst,2007,0.0,1314.0,2,72.0,0,2007.0,Attchd
7,1335,1335.0,0,0.0,1335,2.0,575.0,9000,6,1,Somerst,2007,0.0,1335.0,2,75.0,0,2007.0,Attchd
8,1792,896.0,896,350.0,896,2.0,590.0,8640,8,0,Somerst,2007,0.0,546.0,2,72.0,184,2007.0,Attchd
5,1588,725.0,863,0.0,725,2.0,561.0,10411,8,0,Somerst,2007,0.0,725.0,3,81.0,0,2007.0,Attchd
8,1880,955.0,925,745.0,955,3.0,880.0,12217,8,0,Somerst,2007,0.0,210.0,2,112.0,168,2007.0,Attchd
8,1584,1574.0,0,0.0,1584,2.0,594.0,10440,6,0,Somerst,2007,0.0,1574.0,2,84.0,0,2007.0,Attchd
8,1685,1685.0,0,0.0,1685,3.0,658.0,11824,5,1,Somerst,2006,298.0,1685.0,2,100.0,112,2006.0,Attchd
6,2443,1158.0,1285,0.0,1158,3.0,744.0,10625,9,3,Somerst,2004,353.0,1158.0,2,85.0,193,2004.0,BuiltIn
6,1100,1100.0,0,0.0,1100,0.0,0.0,7500,6,1,SawyerW,2007,0.0,1100.0,1,63.0,0,1979.0,missing
7,1143,1143.0,0,0.0,1143,0.0,0.0,7500,5,1,SawyerW,2006,0.0,1143.0,1,63.0,0,1979.0,missing
5,1094,1094.0,0,729.0,1094,2.0,576.0,12450,6,4,SawyerW,2004,126.0,365.0,1,60.0,0,2004.0,Detchd
7,1486,1461.0,0,0.0,1486,2.0,566.0,7441,7,1,SawyerW,2006,170.0,1461.0,2,65.0,0,2006.0,Attchd
6,1820,864.0,900,480.0,920,2.0,492.0,11613,7,14,SawyerW,1997,0.0,384.0,2,67.0,144,1993.0,Attchd
6,1266,630.0,636,0.0,630,1.0,283.0,8012,5,27,SawyerW,1980,0.0,630.0,1,50.0,340,1980.0,Attchd
5,894,894.0,0,138.0,894,1.0,308.0,6285,5,30,Sawyer,1977,0.0,405.0,1,64.0,192,1979.0,Detchd
5,1040,1040.0,0,812.0,1040,2.0,686.0,7476,5,39,Sawyer,1968,0.0,228.0,1,84.0,188,1991.0,Detchd
7,2503,1223.0,1232,727.0,1271,2.0,564.0,19522,7,17,Veenker,1990,272.0,496.0,2,67.0,0,1990.0,Attchd
5,1037,1037.0,0,787.0,1037,2.0,431.0,10751,5,33,Sawyer,1974,44.0,250.0,1,44.0,136,1974.0,Attchd
6,1055,1044.0,0,968.0,1055,2.0,542.0,12712,5,34,Sawyer,2006,0.0,76.0,1,43.0,455,1973.0,Attchd
8,1378,1378.0,0,851.0,1378,2.0,540.0,4379,6,3,Somerst,2004,0.0,527.0,2,45.0,160,2004.0,Attchd
8,1151,1141.0,0,60.0,1151,2.0,484.0,3523,5,1,Somerst,2007,30.0,1081.0,2,80.0,0,2006.0,Attchd
8,1565,1511.0,0,60.0,1565,2.0,476.0,3784,5,1,Somerst,2007,36.0,1451.0,2,32.0,0,2006.0,Attchd
7,1352,1352.0,0,937.0,1352,2.0,466.0,3606,5,1,Somerst,2007,0.0,415.0,2,40.0,0,2006.0,Attchd
8,1550,1550.0,0,0.0,1550,2.0,528.0,5330,5,1,Somerst,2007,0.0,1550.0,2,30.0,0,2007.0,Attchd
6,1501,744.0,744,565.0,757,2.0,440.0,2280,6,8,Somerst,1999,342.0,179.0,2,24.0,0,1999.0,Detchd
6,1573,756.0,804,417.0,769,2.0,440.0,2117,4,7,Somerst,2000,216.0,339.0,2,24.0,0,2000.0,Detchd
7,1358,1339.0,0,0.0,1358,2.0,625.0,7321,5,8,Somerst,2000,0.0,1339.0,2,73.0,176,1999.0,Detchd
8,2048,1054.0,976,964.0,1072,2.0,552.0,8010,8,4,Somerst,2004,0.0,90.0,2,67.0,0,2003.0,Detchd
8,2362,1220.0,1142,901.0,1220,2.0,1105.0,8413,8,9,Somerst,1998,0.0,319.0,2,106.0,147,1998.0,Attchd
8,1494,1494.0,0,457.0,1494,2.0,478.0,9466,5,13,Veenker,1995,0.0,0.0,1,50.0,0,1994.0,Attchd
7,2362,2002.0,0,1732.0,2362,2.0,546.0,12000,8,27,Veenker,1980,600.0,270.0,2,80.0,180,1980.0,Attchd
8,2497,2461.0,0,1632.0,2497,2.0,676.0,17778,7,26,Veenker,1981,0.0,0.0,2,94.0,266,1981.0,Attchd
6,1152,912.0,0,0.0,1152,2.0,412.0,11700,7,39,NWAmes,1968,41.0,912.0,1,78.0,0,1968.0,Attchd
6,2411,1008.0,1008,915.0,1403,2.0,570.0,8000,8,37,NWAmes,1970,525.0,93.0,2,80.0,0,1970.0,Attchd
6,1082,973.0,0,973.0,1082,2.0,480.0,8723,6,38,NWAmes,1969,0.0,0.0,1,67.0,160,1969.0,Attchd
6,1295,1295.0,0,910.0,1295,2.0,528.0,11700,6,39,NWAmes,1968,196.0,385.0,1,130.0,0,1968.0,Attchd
7,1610,1124.0,0,346.0,1610,2.0,515.0,11358,8,35,NWAmes,1987,0.0,778.0,2,108.0,202,1972.0,Attchd
7,1594,1594.0,0,0.0,1594,2.0,472.0,9547,6,14,NWAmes,1993,112.0,1594.0,2,80.0,190,1993.0,Attchd
7,2075,1148.0,984,819.0,1091,2.0,473.0,10530,8,14,NWAmes,1993,194.0,329.0,2,78.0,235,1993.0,Attchd
6,1093,1093.0,0,792.0,1093,2.0,484.0,10738,6,41,NWAmes,1966,0.0,301.0,2,88.0,224,1966.0,Attchd
6,1052,1052.0,0,617.0,1052,1.0,311.0,10800,6,44,NWAmes,1963,203.0,171.0,1,80.0,0,1963.0,Attchd
5,1107,949.0,0,474.0,1107,1.0,308.0,8050,5,40,NAmes,1993,0.0,437.0,1,70.0,88,1967.0,Attchd
4,1224,0.0,0,0.0,1224,3.0,530.0,10899,8,43,NAmes,1964,0.0,0.0,2,67.0,0,1964.0,CarPort
5,1074,894.0,0,438.0,1074,2.0,396.0,7450,6,51,NAmes,1956,0.0,250.0,1,74.0,0,1966.0,Detchd
5,1187,864.0,0,311.0,1187,2.0,440.0,14357,6,46,NAmes,1961,0.0,386.0,1,67.0,128,1961.0,Attchd
5,964,964.0,0,700.0,964,2.0,784.0,8243,5,46,NAmes,1961,56.0,264.0,1,76.0,170,1985.0,Detchd
5,894,894.0,0,0.0,894,1.0,312.0,8680,5,47,NAmes,1960,0.0,894.0,1,70.0,0,1965.0,Detchd
7,1200,1174.0,0,654.0,1200,2.0,440.0,8800,6,41,NAmes,1966,202.0,520.0,2,80.0,0,1966.0,Attchd
6,1042,1042.0,0,494.0,1042,2.0,440.0,9200,5,42,NAmes,1965,98.0,548.0,2,80.0,192,1965.0,Attchd
6,2154,845.0,1309,414.0,845,2.0,539.0,8800,8,43,NAmes,1997,306.0,431.0,2,80.0,0,1964.0,Attchd
6,1374,1130.0,0,54.0,1374,1.0,286.0,11382,7,43,NAmes,1964,212.0,533.0,1,67.0,0,1964.0,Attchd
6,1652,1592.0,0,1386.0,1652,2.0,510.0,22002,6,48,NAmes,1991,136.0,206.0,1,67.0,0,1959.0,Attchd
5,908,822.0,0,130.0,908,2.0,512.0,12172,4,67,NAmes,1996,0.0,433.0,1,85.0,284,1975.0,Attchd
3,666,666.0,0,299.0,666,0.0,0.0,5000,4,61,BrkSide,1950,0.0,367.0,1,50.0,0,1979.0,missing
3,670,370.0,228,144.0,442,0.0,0.0,3500,4,62,BrkSide,1950,0.0,226.0,1,51.0,0,1979.0,missing
5,808,808.0,0,150.0,808,1.0,308.0,5175,5,49,BrkSide,2000,0.0,254.0,1,50.0,143,1963.0,Detchd
5,1150,1078.0,0,368.0,1150,1.0,288.0,9600,6,52,NAmes,1955,176.0,710.0,1,80.0,0,1955.0,Attchd
5,1560,1560.0,0,0.0,1560,3.0,792.0,8668,8,39,NAmes,1968,0.0,1560.0,2,63.0,0,1968.0,Detchd
5,1280,793.0,0,602.0,1280,2.0,432.0,10050,6,41,NAmes,1966,87.0,191.0,2,67.0,140,1966.0,Basment
6,1254,1218.0,0,600.0,1254,2.0,525.0,9600,6,46,NAmes,1961,291.0,618.0,1,100.0,0,1961.0,Attchd
6,936,936.0,0,873.0,936,1.0,315.0,8760,4,50,NAmes,1999,0.0,63.0,1,73.0,0,1957.0,Attchd
5,1008,1008.0,0,908.0,1008,1.0,308.0,6860,6,51,NAmes,1956,54.0,100.0,1,65.0,0,1964.0,Detchd
5,1053,1053.0,0,288.0,1053,2.0,692.0,8250,6,44,NAmes,1963,0.0,765.0,1,60.0,240,1994.0,2Types
5,1144,1144.0,0,0.0,1144,1.0,336.0,9100,6,47,NAmes,1960,69.0,1144.0,1,70.0,0,1960.0,Attchd
6,1721,1331.0,0,668.0,1721,2.0,464.0,9736,8,50,NAmes,1969,289.0,525.0,1,80.0,0,1957.0,Attchd
5,922,922.0,0,512.0,922,1.0,308.0,9770,5,50,NAmes,1957,0.0,410.0,1,72.0,0,1957.0,Attchd
5,1411,1204.0,0,780.0,1411,1.0,310.0,12198,7,52,NAmes,1975,0.0,424.0,1,70.0,278,1955.0,Attchd
5,1216,1216.0,0,288.0,1216,1.0,336.0,10050,5,52,NAmes,1955,0.0,928.0,1,75.0,0,1955.0,Attchd
5,1154,864.0,0,408.0,1154,1.0,336.0,11556,6,54,NAmes,2006,0.0,456.0,1,60.0,63,1962.0,Detchd
5,1560,1560.0,0,0.0,1560,2.0,484.0,8078,8,49,NAmes,1958,260.0,1560.0,2,70.0,0,1958.0,Detchd
6,948,948.0,0,441.0,948,2.0,410.0,10950,5,55,NAmes,1952,0.0,507.0,1,60.0,0,1952.0,Detchd
6,1040,1040.0,0,85.0,1040,1.0,293.0,7942,6,54,NAmes,1953,0.0,0.0,1,68.0,0,1953.0,Attchd
5,925,925.0,0,114.0,925,1.0,252.0,8540,5,51,NAmes,2003,0.0,120.0,1,71.0,152,1956.0,Detchd
4,1540,1190.0,500,150.0,1040,1.0,352.0,7150,7,52,NAmes,1955,0.0,1040.0,1,55.0,0,2002.0,Detchd
5,925,923.0,0,793.0,925,1.0,390.0,8400,5,52,NAmes,1955,0.0,130.0,1,70.0,81,1955.0,Attchd
4,1647,1105.0,0,595.0,1647,1.0,280.0,9532,6,54,NAmes,1953,0.0,156.0,1,75.0,225,1953.0,Attchd
5,924,924.0,0,292.0,924,1.0,420.0,15783,6,55,OldTown,1952,0.0,632.0,1,67.0,0,1952.0,Detchd
4,1544,925.0,544,0.0,1000,0.0,0.0,14190,7,117,OldTown,2006,0.0,925.0,2,60.0,231,1979.0,missing
5,1728,1216.0,0,198.0,1216,1.0,371.0,12099,7,54,NAmes,2004,0.0,1018.0,1,67.0,200,1953.0,Attchd
5,3086,666.0,1778,0.0,1308,3.0,1200.0,21281,9,72,NAmes,2007,0.0,666.0,3,113.0,0,2007.0,BuiltIn
4,1281,1151.0,436,1030.0,845,2.0,580.0,10284,6,82,OldTown,1993,0.0,55.0,2,60.0,0,1978.0,Detchd
5,1534,736.0,783,0.0,751,0.0,0.0,10800,6,112,OldTown,1999,0.0,736.0,1,60.0,0,1979.0,missing
7,1651,725.0,616,242.0,1035,1.0,276.0,10090,6,44,NAmes,1999,364.0,0.0,2,93.0,460,1963.0,BuiltIn
5,888,920.0,0,192.0,888,1.0,240.0,8700,5,46,NAmes,1961,53.0,728.0,1,75.0,0,1961.0,Attchd
6,952,952.0,0,952.0,952,1.0,288.0,8300,5,39,NAmes,1968,86.0,0.0,1,66.0,0,1968.0,Attchd
5,1238,864.0,0,432.0,1238,1.0,357.0,7200,6,57,NAmes,1950,0.0,432.0,1,60.0,0,1950.0,Attchd
5,1040,1040.0,0,574.0,1040,1.0,286.0,7500,6,48,NAmes,2003,0.0,466.0,1,67.0,0,1959.0,Attchd
5,1170,1170.0,0,625.0,1170,1.0,338.0,7315,6,49,NAmes,1958,0.0,545.0,1,70.0,0,1958.0,Attchd
5,1242,1242.0,0,739.0,1242,1.0,324.0,7903,6,47,NAmes,1960,0.0,503.0,1,70.0,0,1960.0,Attchd
5,1377,1377.0,0,1098.0,1377,1.0,351.0,8000,6,47,NAmes,1960,0.0,125.0,1,80.0,0,1965.0,Attchd
5,925,0.0,0,0.0,925,1.0,300.0,7000,7,46,NAmes,1961,0.0,0.0,1,70.0,0,1961.0,Attchd
5,864,864.0,0,110.0,864,1.0,294.0,6600,5,45,NAmes,1962,0.0,312.0,1,60.0,58,1962.0,Detchd
5,936,896.0,0,734.0,936,1.0,288.0,6760,6,45,NAmes,1962,0.0,162.0,1,66.0,24,1962.0,Attchd
5,960,850.0,0,0.0,960,2.0,576.0,6978,5,81,OldTown,1980,0.0,850.0,1,60.0,0,1981.0,Detchd
6,1296,845.0,430,276.0,866,2.0,576.0,6000,6,80,OldTown,1950,0.0,569.0,1,50.0,0,1980.0,Detchd
5,1022,1022.0,0,782.0,1022,1.0,184.0,4480,4,85,OldTown,1950,0.0,240.0,1,56.0,0,1922.0,Detchd
5,967,967.0,0,0.0,967,1.0,180.0,3153,5,87,OldTown,1990,0.0,967.0,1,56.0,0,1920.0,Detchd
5,1072,808.0,0,0.0,1072,2.0,379.0,7200,5,67,OldTown,1950,279.0,808.0,1,60.0,0,1940.0,Detchd
5,1174,680.0,494,130.0,680,2.0,576.0,9000,6,107,OldTown,2006,0.0,550.0,1,120.0,116,2000.0,Detchd
4,1141,570.0,380,122.0,761,1.0,252.0,5925,6,107,OldTown,1950,0.0,0.0,1,50.0,0,1930.0,Detchd
4,1798,1075.0,642,0.0,1156,2.0,342.0,9639,7,107,OldTown,1950,0.0,1075.0,2,57.0,0,1935.0,Detchd
8,1772,725.0,863,0.0,909,2.0,816.0,10337,7,97,OldTown,1999,0.0,725.0,2,67.0,0,1992.0,Detchd
6,1642,728.0,728,196.0,914,1.0,374.0,9863,9,80,OldTown,1950,0.0,322.0,1,53.0,0,1927.0,Detchd
5,1232,616.0,616,168.0,616,2.0,480.0,4571,6,97,OldTown,1950,0.0,448.0,1,35.0,280,1920.0,Detchd
6,1650,926.0,659,259.0,991,2.0,468.0,8398,6,97,OldTown,1990,0.0,667.0,2,56.0,128,1979.0,Detchd
5,1358,687.0,671,316.0,687,1.0,336.0,3600,6,77,OldTown,2005,0.0,371.0,1,60.0,0,2004.0,Detchd
7,2454,819.0,1142,0.0,1312,2.0,576.0,13500,8,128,OldTown,1987,0.0,819.0,2,75.0,0,1950.0,Attchd
4,968,0.0,0,0.0,968,1.0,331.0,8626,5,51,OldTown,1956,1.0,0.0,1,52.0,0,1956.0,Attchd
4,1382,0.0,0,0.0,1382,1.0,384.0,11800,6,58,OldTown,2002,0.0,0.0,2,76.0,0,1957.0,Attchd
5,1060,756.0,144,317.0,916,1.0,308.0,6854,6,82,BrkSide,1994,0.0,212.0,1,55.0,0,1969.0,Detchd
5,1435,910.0,525,910.0,910,1.0,308.0,8674,6,57,BrkSide,1950,0.0,0.0,1,55.0,0,1950.0,Detchd
5,1274,728.0,546,306.0,728,1.0,224.0,6125,6,68,BrkSide,1998,0.0,422.0,2,50.0,0,1939.0,Detchd
6,1232,600.0,624,276.0,608,1.0,217.0,6000,6,68,BrkSide,1950,0.0,324.0,1,50.0,0,1939.0,Attchd
5,884,884.0,0,0.0,884,1.0,240.0,6120,5,68,BrkSide,1950,0.0,884.0,1,51.0,0,1939.0,Detchd
6,1409,861.0,548,52.0,861,2.0,528.0,6240,6,69,BrkSide,1950,0.0,809.0,1,67.0,225,1968.0,Detchd
5,1322,672.0,423,48.0,899,1.0,280.0,6240,7,68,BrkSide,1952,0.0,624.0,1,52.0,0,1939.0,Detchd
5,1426,966.0,412,0.0,1014,1.0,230.0,6240,6,77,BrkSide,1992,0.0,966.0,1,52.0,174,1930.0,Detchd
5,1281,756.0,378,351.0,903,2.0,379.0,6120,6,81,BrkSide,1950,0.0,405.0,1,51.0,25,1926.0,Detchd
6,2264,1100.0,1164,0.0,1100,1.0,408.0,7755,8,89,OldTown,1995,0.0,1100.0,2,47.0,0,1950.0,Detchd
6,1376,768.0,624,0.0,752,2.0,576.0,8850,7,87,BrkSide,1950,0.0,768.0,1,60.0,0,1977.0,Detchd
5,1316,750.0,356,0.0,960,2.0,576.0,8550,7,81,BrkSide,1950,0.0,750.0,1,60.0,0,1965.0,Detchd
7,1344,672.0,672,336.0,672,2.0,456.0,5700,6,78,OldTown,1990,0.0,336.0,1,67.0,0,1979.0,Attchd
5,1173,592.0,240,0.0,933,1.0,240.0,5680,7,106,OldTown,1950,0.0,592.0,2,40.0,0,1920.0,Detchd
5,1214,969.0,245,0.0,969,1.0,216.0,5680,6,106,OldTown,1950,0.0,969.0,1,40.0,0,1920.0,Detchd
6,2294,741.0,797,375.0,1497,2.0,658.0,13200,9,44,IDOTRR,1963,234.0,366.0,3,120.0,0,1963.0,Attchd
7,1952,976.0,976,354.0,976,1.0,299.0,9780,8,57,IDOTRR,2005,0.0,224.0,1,60.0,285,1950.0,Detchd
6,2180,1138.0,1042,375.0,1138,2.0,720.0,10320,7,92,IDOTRR,1950,0.0,763.0,1,60.0,0,2006.0,Detchd
4,1315,808.0,477,681.0,838,2.0,436.0,4330,5,49,IDOTRR,1958,0.0,0.0,2,52.0,0,1958.0,Detchd
4,1484,771.0,504,0.0,866,1.0,264.0,10320,6,97,IDOTRR,1950,0.0,771.0,2,60.0,14,1910.0,Detchd
